source,date,author,url,pick,team,player,position,school,conference,draft-id
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,11,minnesota-vikings,Michael Penix Jr.,QB,Washington,Pac-12,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,12,denver-broncos,Laiatu Latu,EDGE,UCLA,Pac-12,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,13,las-vegas-raiders,Kool-Aid McKinstry,CB,Alabama,SEC,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,14,new-orleans-saints,Keon Coleman,WR,Florida St.,ACC,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,15,indianapolis-colts,Adonai Mitchell,WR,Texas,Big 12,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,16,seattle-seahawks,Bralen Trice,EDGE,Washington,Pac-12,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,17,jacksonville-jaguars,J.C. Latham,OT,Alabama,SEC,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,18,cincinnati-bengals,Xavier Worthy,WR,Texas,Big 12,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,19,,,,,,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,20,,,,,,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,21,,,,,,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,22,,,,,,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,23,,,,,,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,24,,,,,,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,25,,,,,,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,26,,,,,,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,27,,,,,,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,28,,,,,,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,29,,,,,,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,30,,,,,,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,31,,,,,,Barstool Sports-3-Steven Cheah
Barstool Sports,2024-01-08,Steven Cheah,https://www.nflmockdraftdatabase.com/mock-drafts/2024/barstool-sports-2024-steven-cheah?date=2024-01-08,32,,,,,,Barstool Sports-3-Steven Cheah
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,1,chicago-bears,Caleb Williams,QB,USC,Pac-12,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,2,washington-commanders,Drake Maye,QB,North Carolina,ACC,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,3,new-england-patriots,Jayden Daniels,QB,LSU,SEC,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,4,arizona-cardinals,Marvin Harrison Jr.,WR,Ohio St.,Big Ten,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,5,los-angeles-chargers,Malik Nabers,WR,LSU,SEC,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,6,new-york-giants,Rome Odunze,WR,Washington,Pac-12,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,7,tennessee-titans,Olumuyiwa Fashanu,OT,Penn St.,Big Ten,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,8,atlanta-falcons,Laiatu Latu,EDGE,UCLA,Pac-12,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,9,chicago-bears,Brock Bowers,TE,Georgia,SEC,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,10,new-york-jets,Joe Alt,OT,Notre Dame,FBS Independent,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,11,minnesota-vikings,Demeioun Robinson,EDGE,Penn St.,Big Ten,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,12,denver-broncos,Bo Nix,QB,Oregon,Pac-12,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,13,las-vegas-raiders,Kool-Aid McKinstry,CB,Alabama,SEC,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,14,new-orleans-saints,Bralen Trice,EDGE,Washington,Pac-12,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,15,indianapolis-colts,Nate Wiggins,CB,Clemson,ACC,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,16,seattle-seahawks,Dallas Turner,EDGE,Alabama,SEC,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,17,jacksonville-jaguars,Terrion Arnold,CB,Alabama,SEC,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,18,cincinnati-bengals,Keon Coleman,WR,Florida St.,ACC,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,19,green-bay-packers,Taliese Fuaga,OT,Oregon St.,Pac-12,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,20,tampa-bay-buccaneers,Jared Verse,EDGE,Florida St.,ACC,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,21,arizona-cardinals,Kalen King,CB,Penn St.,Big Ten,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,22,los-angeles-rams,J.C. Latham,OT,Alabama,SEC,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,23,pittsburgh-steelers,Kamari Lassiter,CB,Georgia,SEC,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,24,miami-dolphins,Amarius Mims,OT,Georgia,SEC,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,25,philadelphia-eagles,Kamren Kinchens,S,Miami (FL),ACC,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,26,kansas-city-chiefs,Adonai Mitchell,WR,Texas,Big 12,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,27,houston-texans,Emeka Egbuka,WR,Ohio St.,Big Ten,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,28,detroit-lions,Jer'Zhan Newton,DL,Illinois,Big Ten,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,29,buffalo-bills,Leonard Taylor,DL,Miami (FL),ACC,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,30,dallas-cowboys,Denzel Burke,CB,Ohio St.,Big Ten,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,31,san-francisco-49ers,Graham Barton,IOL,Duke,ACC,Bleacher Nation-7-Matt Rooney
Bleacher Nation,2024-01-08,Matt Rooney,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-nation-2024-matt-rooney?date=2024-01-08,32,baltimore-ravens,J.T. Tuimoloau,EDGE,Ohio St.,Big Ten,Bleacher Nation-7-Matt Rooney
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,1,chicago-bears,Drake Maye,QB,North Carolina,ACC,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,2,washington-commanders,Caleb Williams,QB,USC,Pac-12,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,3,new-england-patriots,Joe Alt,OT,Notre Dame,FBS Independent,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,4,arizona-cardinals,Marvin Harrison Jr.,WR,Ohio St.,Big Ten,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,5,los-angeles-chargers,Brock Bowers,TE,Georgia,SEC,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,6,new-york-giants,Olumuyiwa Fashanu,OT,Penn St.,Big Ten,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,7,tennessee-titans,J.C. Latham,OT,Alabama,SEC,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,8,atlanta-falcons,Jared Verse,EDGE,Florida St.,ACC,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,9,chicago-bears,Malik Nabers,WR,LSU,SEC,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,10,new-york-jets,Amarius Mims,OT,Georgia,SEC,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,11,minnesota-vikings,Jayden Daniels,QB,LSU,SEC,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,12,denver-broncos,Michael Penix Jr.,QB,Washington,Pac-12,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,13,las-vegas-raiders,Rome Odunze,WR,Washington,Pac-12,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,14,new-orleans-saints,Tyler Guyton,OT,Oklahoma,Big 12,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,15,indianapolis-colts,Laiatu Latu,EDGE,UCLA,Pac-12,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,16,seattle-seahawks,Troy Fautanu,OT,Washington,Pac-12,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,17,jacksonville-jaguars,Dallas Turner,EDGE,Alabama,SEC,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,18,cincinnati-bengals,Jer'Zhan Newton,DL,Illinois,Big Ten,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,19,green-bay-packers,Kingsley Suamataia,OT,BYU,Big 12,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,20,tampa-bay-buccaneers,Demeioun Robinson,EDGE,Penn St.,Big Ten,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,21,arizona-cardinals,Keon Coleman,WR,Florida St.,ACC,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,22,los-angeles-rams,Kool-Aid McKinstry,CB,Alabama,SEC,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,23,pittsburgh-steelers,Denzel Burke,CB,Ohio St.,Big Ten,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,24,miami-dolphins,Taliese Fuaga,OT,Oregon St.,Pac-12,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,25,philadelphia-eagles,Kamren Kinchens,S,Miami (FL),ACC,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,26,kansas-city-chiefs,Emeka Egbuka,WR,Ohio St.,Big Ten,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,27,houston-texans,Leonard Taylor,DL,Miami (FL),ACC,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,28,detroit-lions,Bralen Trice,EDGE,Washington,Pac-12,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,29,buffalo-bills,Brian Thomas Jr.,WR,LSU,SEC,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,30,dallas-cowboys,Jackson Powers-Johnson,IOL,Oregon,Pac-12,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,31,san-francisco-49ers,Khyree Jackson,CB,Oregon,Pac-12,Bleacher Report-4-Staff
Bleacher Report,2024-01-08,Bleacher Report-Staff,https://www.nflmockdraftdatabase.com/mock-drafts/2024/bleacher-report-2024?date=2024-01-08,32,baltimore-ravens,Dominick Puni,IOL,Kansas,Big 12,Bleacher Report-4-Staff
CBS,2024-01-08,Chris Trapasso,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-chris-trapasso?date=2024-01-08,1,washington-commanders,Caleb Williams,QB,USC,Pac-12,CBS-25-Chris Trapasso
CBS,2024-01-08,Chris Trapasso,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-chris-trapasso?date=2024-01-08,2,chicago-bears,Marvin Harrison Jr.,WR,Ohio St.,Big Ten,CBS-25-Chris Trapasso
CBS,2024-01-08,Chris Trapasso,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-chris-trapasso?date=2024-01-08,3,new-england-patriots,Drake Maye,QB,North Carolina,ACC,CBS-25-Chris Trapasso
CBS,2024-01-08,Chris Trapasso,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-chris-trapasso?date=2024-01-08,4,arizona-cardinals,Olumuyiwa Fashanu,OT,Penn St.,Big Ten,CBS-25-Chris Trapasso
CBS,2024-01-08,Chris Trapasso,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-chris-trapasso?date=2024-01-08,5,los-angeles-chargers,Joe Alt,OT,Notre Dame,FBS Independent,CBS-25-Chris Trapasso
CBS,2024-01-08,Chris Trapasso,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-chris-trapasso?date=2024-01-08,6,new-york-giants,Jayden Daniels,QB,LSU,SEC,CBS-25-Chris Trapasso
CBS,2024-01-08,Chris Trapasso,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-chris-trapasso?date=2024-01-08,7,tennessee-titans,J.C. Latham,OT,Alabama,SEC,CBS-25-Chris Trapasso
CBS,2024-01-08,Chris Trapasso,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-chris-trapasso?date=2024-01-08,8,atlanta-falcons,Michael Penix Jr.,QB,Washington,Pac-12,CBS-25-Chris Trapasso
CBS,2024-01-08,Chris Trapasso,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-chris-trapasso?date=2024-01-08,9,chicago-bears,Dallas Turner,EDGE,Alabama,SEC,CBS-25-Chris Trapasso
CBS,2024-01-08,Chris Trapasso,https://www.nflmockdraftdatabase.com/mock-drafts/2024/cbs-2024-chris-trapasso?date=2024-01-08,10,new-york-jets,Malik Nabers,WR,LSU,SEC,CBS-25-Chris Trapasso
